,algo,env_id,seed,episode_index,episodic_return,episode_length,max_episode_steps,duration_rate,weights
11756,sac,Ant-v5,8,56,4941.564527862447,1000,1000,1.0,ga1
11757,sac,Ant-v5,8,57,4818.85421645811,1000,1000,1.0,ga1
11758,sac,Ant-v5,8,58,4845.890028840347,1000,1000,1.0,ga1
11759,sac,Ant-v5,8,59,3871.822377529942,775,1000,0.775,ga1
11760,sac,Ant-v5,8,60,4971.722992776681,1000,1000,1.0,ga1
11761,sac,Ant-v5,8,61,4735.081304181499,1000,1000,1.0,ga1
11762,sac,Ant-v5,8,62,4899.349066223871,1000,1000,1.0,ga1
11763,sac,Ant-v5,8,63,4760.7274096728,1000,1000,1.0,ga1
11764,sac,Ant-v5,8,64,4861.35343565653,1000,1000,1.0,ga1
11765,sac,Ant-v5,8,65,4929.077667711375,1000,1000,1.0,ga1
11766,sac,Ant-v5,8,66,2542.808121899909,518,1000,0.518,ga1
11767,sac,Ant-v5,8,67,4627.451014227486,1000,1000,1.0,ga1
11768,sac,Ant-v5,8,68,4837.380796116106,1000,1000,1.0,ga1
11769,sac,Ant-v5,8,69,4762.956481018985,1000,1000,1.0,ga1
11770,sac,Ant-v5,8,70,5060.285104188629,1000,1000,1.0,ga1
11771,sac,Ant-v5,8,71,4760.029346323445,1000,1000,1.0,ga1
11772,sac,Ant-v5,8,72,4981.463408443064,1000,1000,1.0,ga1
11773,sac,Ant-v5,8,73,4970.929262776225,1000,1000,1.0,ga1
11774,sac,Ant-v5,8,74,4866.811703334035,1000,1000,1.0,ga1
11775,sac,Ant-v5,8,75,4787.622877093701,1000,1000,1.0,ga1
11776,sac,Ant-v5,8,76,5192.082222189891,1000,1000,1.0,ga1
11777,sac,Ant-v5,8,77,4880.210583033391,1000,1000,1.0,ga1
11778,sac,Ant-v5,8,78,4912.989375801652,1000,1000,1.0,ga1
11779,sac,Ant-v5,8,79,4855.5941335318175,1000,1000,1.0,ga1
11780,sac,Ant-v5,8,80,4880.09128395168,1000,1000,1.0,ga1
11781,sac,Ant-v5,8,81,4962.5234189513785,1000,1000,1.0,ga1
11782,sac,Ant-v5,8,82,4962.057885194732,1000,1000,1.0,ga1
11783,sac,Ant-v5,8,83,4774.669538007433,1000,1000,1.0,ga1
11784,sac,Ant-v5,8,84,4994.565619579957,1000,1000,1.0,ga1
11785,sac,Ant-v5,8,85,3165.766739270324,659,1000,0.659,ga1
11786,sac,Ant-v5,8,86,1336.394084166644,304,1000,0.304,ga1
11787,sac,Ant-v5,8,87,4968.736710116826,1000,1000,1.0,ga1
11788,sac,Ant-v5,8,88,4772.58077263711,1000,1000,1.0,ga1
11789,sac,Ant-v5,8,89,1777.116645857542,362,1000,0.362,ga1
11790,sac,Ant-v5,8,90,4839.794001830859,1000,1000,1.0,ga1
11791,sac,Ant-v5,8,91,4941.350287919368,1000,1000,1.0,ga1
11792,sac,Ant-v5,8,92,5032.562761925934,1000,1000,1.0,ga1
11793,sac,Ant-v5,8,93,4935.1873585008825,1000,1000,1.0,ga1
11794,sac,Ant-v5,8,94,4714.358134502077,1000,1000,1.0,ga1
11795,sac,Ant-v5,8,95,5002.597765406332,1000,1000,1.0,ga1
11796,sac,Ant-v5,8,96,4988.200553747818,1000,1000,1.0,ga1
11797,sac,Ant-v5,8,97,5054.9237101184135,1000,1000,1.0,ga1
11798,sac,Ant-v5,8,98,5009.285519415661,1000,1000,1.0,ga1
11799,sac,Ant-v5,8,99,4940.613561842195,1000,1000,1.0,ga1
11800,sac,Ant-v5,9,0,1945.8836517991167,422,1000,0.422,ga1
11801,sac,Ant-v5,9,1,4807.724165244063,1000,1000,1.0,ga1
11802,sac,Ant-v5,9,2,2097.7108431755782,455,1000,0.455,ga1
11803,sac,Ant-v5,9,3,4597.728538390075,1000,1000,1.0,ga1
11804,sac,Ant-v5,9,4,4770.8161154568,1000,1000,1.0,ga1
11805,sac,Ant-v5,9,5,4622.550083406249,1000,1000,1.0,ga1
11806,sac,Ant-v5,9,6,4770.66026169879,1000,1000,1.0,ga1
11807,sac,Ant-v5,9,7,4718.821339716949,1000,1000,1.0,ga1
11808,sac,Ant-v5,9,8,4575.823675534013,1000,1000,1.0,ga1
11809,sac,Ant-v5,9,9,426.9565701545308,136,1000,0.136,ga1
11810,sac,Ant-v5,9,10,4630.427787038287,1000,1000,1.0,ga1
11811,sac,Ant-v5,9,11,4596.078906616942,1000,1000,1.0,ga1
11812,sac,Ant-v5,9,12,2783.7507868257035,565,1000,0.565,ga1
11813,sac,Ant-v5,9,13,331.2034575826682,79,1000,0.079,ga1
11814,sac,Ant-v5,9,14,2068.7159570433446,1000,1000,1.0,ga1
11815,sac,Ant-v5,9,15,4654.419724271028,1000,1000,1.0,ga1
11816,sac,Ant-v5,9,16,4623.886556655501,1000,1000,1.0,ga1
11817,sac,Ant-v5,9,17,4385.732631641238,895,1000,0.895,ga1
11818,sac,Ant-v5,9,18,758.7846793491656,192,1000,0.192,ga1
11819,sac,Ant-v5,9,19,4715.532536203202,1000,1000,1.0,ga1
11820,sac,Ant-v5,9,20,4605.075878970599,1000,1000,1.0,ga1
11821,sac,Ant-v5,9,21,4681.190709936295,1000,1000,1.0,ga1
11822,sac,Ant-v5,9,22,4968.786026475751,1000,1000,1.0,ga1
11823,sac,Ant-v5,9,23,1864.0540328787893,409,1000,0.409,ga1
11824,sac,Ant-v5,9,24,4586.203290249108,1000,1000,1.0,ga1
11825,sac,Ant-v5,9,25,873.9885055843624,211,1000,0.211,ga1
11826,sac,Ant-v5,9,26,4784.263331676793,1000,1000,1.0,ga1
11827,sac,Ant-v5,9,27,205.8302138567073,80,1000,0.08,ga1
11828,sac,Ant-v5,9,28,1954.5443353083565,387,1000,0.387,ga1
11829,sac,Ant-v5,9,29,4253.789380832523,894,1000,0.894,ga1
11830,sac,Ant-v5,9,30,2468.731873637983,532,1000,0.532,ga1
11831,sac,Ant-v5,9,31,2632.160637600816,583,1000,0.583,ga1
11832,sac,Ant-v5,9,32,4710.735301439416,1000,1000,1.0,ga1
11833,sac,Ant-v5,9,33,4793.410180846557,1000,1000,1.0,ga1
11834,sac,Ant-v5,9,34,4656.0545889959085,1000,1000,1.0,ga1
11835,sac,Ant-v5,9,35,1693.8861956825672,1000,1000,1.0,ga1
11836,sac,Ant-v5,9,36,4346.801919255036,1000,1000,1.0,ga1
11837,sac,Ant-v5,9,37,3971.1991869048416,870,1000,0.87,ga1
11838,sac,Ant-v5,9,38,4624.580419688789,1000,1000,1.0,ga1
11839,sac,Ant-v5,9,39,4498.050571157153,1000,1000,1.0,ga1
11840,sac,Ant-v5,9,40,4526.618898255888,1000,1000,1.0,ga1
11841,sac,Ant-v5,9,41,440.3177718785533,110,1000,0.11,ga1
11842,sac,Ant-v5,9,42,4837.978596742844,1000,1000,1.0,ga1
11843,sac,Ant-v5,9,43,486.19461534942513,134,1000,0.134,ga1
11844,sac,Ant-v5,9,44,3558.1971081438087,742,1000,0.742,ga1
11845,sac,Ant-v5,9,45,1508.7025637352344,318,1000,0.318,ga1
11846,sac,Ant-v5,9,46,4640.9602899936335,1000,1000,1.0,ga1
11847,sac,Ant-v5,9,47,3764.6626781872487,822,1000,0.822,ga1
11848,sac,Ant-v5,9,48,4225.027694239811,908,1000,0.908,ga1
11849,sac,Ant-v5,9,49,2880.9948160815115,651,1000,0.651,ga1
11850,sac,Ant-v5,9,50,300.265358649305,76,1000,0.076,ga1
11851,sac,Ant-v5,9,51,3227.4276649298627,1000,1000,1.0,ga1
11852,sac,Ant-v5,9,52,1589.6877051340557,383,1000,0.383,ga1
11853,sac,Ant-v5,9,53,2806.885953255106,605,1000,0.605,ga1
11854,sac,Ant-v5,9,54,4910.901016341629,1000,1000,1.0,ga1
11855,sac,Ant-v5,9,55,4819.538470405865,1000,1000,1.0,ga1
11856,sac,Ant-v5,9,56,4705.641986804816,1000,1000,1.0,ga1
11857,sac,Ant-v5,9,57,2189.42312681148,465,1000,0.465,ga1
11858,sac,Ant-v5,9,58,4857.619916808188,1000,1000,1.0,ga1
11859,sac,Ant-v5,9,59,1081.0246870837866,1000,1000,1.0,ga1
11860,sac,Ant-v5,9,60,4694.76377213175,1000,1000,1.0,ga1
11861,sac,Ant-v5,9,61,4695.215887958629,1000,1000,1.0,ga1
11862,sac,Ant-v5,9,62,4774.552166992699,1000,1000,1.0,ga1
11863,sac,Ant-v5,9,63,4599.72756240387,1000,1000,1.0,ga1
11864,sac,Ant-v5,9,64,4733.531440385793,1000,1000,1.0,ga1
11865,sac,Ant-v5,9,65,1505.9791649390274,344,1000,0.344,ga1
11866,sac,Ant-v5,9,66,4594.380707447921,1000,1000,1.0,ga1
11867,sac,Ant-v5,9,67,1951.1026950041116,429,1000,0.429,ga1
11868,sac,Ant-v5,9,68,4416.18800323453,1000,1000,1.0,ga1
11869,sac,Ant-v5,9,69,272.9082655424,70,1000,0.07,ga1
11870,sac,Ant-v5,9,70,4961.782951623921,1000,1000,1.0,ga1
11871,sac,Ant-v5,9,71,4776.794222254954,1000,1000,1.0,ga1
11872,sac,Ant-v5,9,72,4379.15492477482,1000,1000,1.0,ga1
11873,sac,Ant-v5,9,73,4819.885150166957,1000,1000,1.0,ga1
11874,sac,Ant-v5,9,74,4543.839904029408,1000,1000,1.0,ga1
11875,sac,Ant-v5,9,75,3789.926837715032,855,1000,0.855,ga1
11876,sac,Ant-v5,9,76,4569.823102307728,1000,1000,1.0,ga1
11877,sac,Ant-v5,9,77,4780.811920736706,1000,1000,1.0,ga1
11878,sac,Ant-v5,9,78,256.53094478528953,62,1000,0.062,ga1
11879,sac,Ant-v5,9,79,4447.627470855404,979,1000,0.979,ga1
11880,sac,Ant-v5,9,80,3855.506768512132,805,1000,0.805,ga1
11881,sac,Ant-v5,9,81,4253.221852174836,1000,1000,1.0,ga1
11882,sac,Ant-v5,9,82,1691.08841788141,338,1000,0.338,ga1
11883,sac,Ant-v5,9,83,4421.160483044338,1000,1000,1.0,ga1
11884,sac,Ant-v5,9,84,4526.563082598855,1000,1000,1.0,ga1
11885,sac,Ant-v5,9,85,4757.268891933692,1000,1000,1.0,ga1
11886,sac,Ant-v5,9,86,4782.98871595056,1000,1000,1.0,ga1
11887,sac,Ant-v5,9,87,4772.715473239828,1000,1000,1.0,ga1
11888,sac,Ant-v5,9,88,645.9253381167363,147,1000,0.147,ga1
11889,sac,Ant-v5,9,89,3016.848293964741,663,1000,0.663,ga1
11890,sac,Ant-v5,9,90,909.431675531242,227,1000,0.227,ga1
11891,sac,Ant-v5,9,91,4400.327320366149,973,1000,0.973,ga1
11892,sac,Ant-v5,9,92,4408.647535938047,1000,1000,1.0,ga1
11893,sac,Ant-v5,9,93,4758.257129344017,1000,1000,1.0,ga1
11894,sac,Ant-v5,9,94,4949.453510627142,1000,1000,1.0,ga1
11895,sac,Ant-v5,9,95,4658.720102246624,1000,1000,1.0,ga1
11896,sac,Ant-v5,9,96,511.7423381252183,139,1000,0.139,ga1
11897,sac,Ant-v5,9,97,4562.822031066024,1000,1000,1.0,ga1
11898,sac,Ant-v5,9,98,4650.767677138957,1000,1000,1.0,ga1
11899,sac,Ant-v5,9,99,4701.050015749176,1000,1000,1.0,ga1
11900,sac,Ant-v5,10,0,3569.031085614806,1000,1000,1.0,ga1
11901,sac,Ant-v5,10,1,2762.3398622715754,599,1000,0.599,ga1
11902,sac,Ant-v5,10,2,4901.7089194705,1000,1000,1.0,ga1
11903,sac,Ant-v5,10,3,4738.20399050321,1000,1000,1.0,ga1
11904,sac,Ant-v5,10,4,4784.912039169914,1000,1000,1.0,ga1
11905,sac,Ant-v5,10,5,4725.672027305623,1000,1000,1.0,ga1
11906,sac,Ant-v5,10,6,4849.725042311329,1000,1000,1.0,ga1
11907,sac,Ant-v5,10,7,4894.6845054215255,1000,1000,1.0,ga1
11908,sac,Ant-v5,10,8,4569.515560688647,1000,1000,1.0,ga1
11909,sac,Ant-v5,10,9,4753.430383218069,1000,1000,1.0,ga1
11910,sac,Ant-v5,10,10,819.5239326136126,1000,1000,1.0,ga1
11911,sac,Ant-v5,10,11,4800.268855335789,1000,1000,1.0,ga1
11912,sac,Ant-v5,10,12,4512.769948684015,1000,1000,1.0,ga1
11913,sac,Ant-v5,10,13,4702.17861130766,1000,1000,1.0,ga1
11914,sac,Ant-v5,10,14,4918.911669219886,1000,1000,1.0,ga1
11915,sac,Ant-v5,10,15,2034.792818835435,483,1000,0.483,ga1
11916,sac,Ant-v5,10,16,4846.69813885265,1000,1000,1.0,ga1
11917,sac,Ant-v5,10,17,4445.161845395485,1000,1000,1.0,ga1
11918,sac,Ant-v5,10,18,745.8270602896217,160,1000,0.16,ga1
11919,sac,Ant-v5,10,19,4614.469303888349,1000,1000,1.0,ga1
11920,sac,Ant-v5,10,20,4575.160505714712,1000,1000,1.0,ga1
11921,sac,Ant-v5,10,21,4616.726199101267,1000,1000,1.0,ga1
11922,sac,Ant-v5,10,22,4480.8781894497215,1000,1000,1.0,ga1
11923,sac,Ant-v5,10,23,4625.72193711228,1000,1000,1.0,ga1
11924,sac,Ant-v5,10,24,4538.644408431291,1000,1000,1.0,ga1
11925,sac,Ant-v5,10,25,5065.533519713046,1000,1000,1.0,ga1
11926,sac,Ant-v5,10,26,4803.318390442118,1000,1000,1.0,ga1
11927,sac,Ant-v5,10,27,4626.567624790977,1000,1000,1.0,ga1
11928,sac,Ant-v5,10,28,4846.184141235402,1000,1000,1.0,ga1
11929,sac,Ant-v5,10,29,4748.023766840848,1000,1000,1.0,ga1
11930,sac,Ant-v5,10,30,4512.1361319978805,1000,1000,1.0,ga1
11931,sac,Ant-v5,10,31,4842.135463649034,1000,1000,1.0,ga1
11932,sac,Ant-v5,10,32,4780.685125766342,1000,1000,1.0,ga1
11933,sac,Ant-v5,10,33,1822.3240715052752,1000,1000,1.0,ga1
11934,sac,Ant-v5,10,34,4650.114416647133,1000,1000,1.0,ga1
11935,sac,Ant-v5,10,35,4452.807263532738,1000,1000,1.0,ga1
11936,sac,Ant-v5,10,36,4666.109010001878,1000,1000,1.0,ga1
11937,sac,Ant-v5,10,37,4738.160877019815,1000,1000,1.0,ga1
11938,sac,Ant-v5,10,38,4706.371581010916,1000,1000,1.0,ga1
11939,sac,Ant-v5,10,39,4906.1160417890005,1000,1000,1.0,ga1
11940,sac,Ant-v5,10,40,4811.305969489701,1000,1000,1.0,ga1
11941,sac,Ant-v5,10,41,4688.556325531212,1000,1000,1.0,ga1
11942,sac,Ant-v5,10,42,4504.800675306433,1000,1000,1.0,ga1
11943,sac,Ant-v5,10,43,4780.747549738351,1000,1000,1.0,ga1
11944,sac,Ant-v5,10,44,4502.01831597852,1000,1000,1.0,ga1
11945,sac,Ant-v5,10,45,4975.116338231028,1000,1000,1.0,ga1
11946,sac,Ant-v5,10,46,4579.175838967199,1000,1000,1.0,ga1
11947,sac,Ant-v5,10,47,4925.838471197206,1000,1000,1.0,ga1
11948,sac,Ant-v5,10,48,4519.706645837441,1000,1000,1.0,ga1
11949,sac,Ant-v5,10,49,7.397515070940126,11,1000,0.011,ga1
11950,sac,Ant-v5,10,50,4727.238208837229,1000,1000,1.0,ga1
11951,sac,Ant-v5,10,51,4728.359591850119,1000,1000,1.0,ga1
11952,sac,Ant-v5,10,52,2644.506319507399,581,1000,0.581,ga1
11953,sac,Ant-v5,10,53,4778.738187050195,1000,1000,1.0,ga1
11954,sac,Ant-v5,10,54,4955.973587697861,1000,1000,1.0,ga1
11955,sac,Ant-v5,10,55,4991.623306840835,1000,1000,1.0,ga1
11956,sac,Ant-v5,10,56,4821.553345582319,1000,1000,1.0,ga1
11957,sac,Ant-v5,10,57,4567.341599159736,1000,1000,1.0,ga1
11958,sac,Ant-v5,10,58,4781.5531346684365,1000,1000,1.0,ga1
11959,sac,Ant-v5,10,59,4823.338437619487,1000,1000,1.0,ga1
11960,sac,Ant-v5,10,60,1627.1531802913182,1000,1000,1.0,ga1
11961,sac,Ant-v5,10,61,4715.575693852167,1000,1000,1.0,ga1
11962,sac,Ant-v5,10,62,5091.74555090556,1000,1000,1.0,ga1
11963,sac,Ant-v5,10,63,4821.412684973262,1000,1000,1.0,ga1
11964,sac,Ant-v5,10,64,4768.308891765271,1000,1000,1.0,ga1
11965,sac,Ant-v5,10,65,5021.063930449042,1000,1000,1.0,ga1
11966,sac,Ant-v5,10,66,4689.994594625921,1000,1000,1.0,ga1
11967,sac,Ant-v5,10,67,4798.094363979953,1000,1000,1.0,ga1
11968,sac,Ant-v5,10,68,4677.7202848962015,1000,1000,1.0,ga1
11969,sac,Ant-v5,10,69,4831.5920508879135,1000,1000,1.0,ga1
11970,sac,Ant-v5,10,70,4887.678555278251,1000,1000,1.0,ga1
11971,sac,Ant-v5,10,71,4741.9763143838745,1000,1000,1.0,ga1
11972,sac,Ant-v5,10,72,4677.6926899218215,1000,1000,1.0,ga1
11973,sac,Ant-v5,10,73,4695.444318468311,1000,1000,1.0,ga1
11974,sac,Ant-v5,10,74,4529.38581387548,1000,1000,1.0,ga1
11975,sac,Ant-v5,10,75,4662.7067029540585,1000,1000,1.0,ga1
11976,sac,Ant-v5,10,76,4730.384602036089,1000,1000,1.0,ga1
11977,sac,Ant-v5,10,77,4905.790346891839,1000,1000,1.0,ga1
11978,sac,Ant-v5,10,78,4714.3822231424365,1000,1000,1.0,ga1
11979,sac,Ant-v5,10,79,4917.820337323336,1000,1000,1.0,ga1
11980,sac,Ant-v5,10,80,4957.764161721819,1000,1000,1.0,ga1
11981,sac,Ant-v5,10,81,4798.160736820511,1000,1000,1.0,ga1
11982,sac,Ant-v5,10,82,4886.481964779204,1000,1000,1.0,ga1
11983,sac,Ant-v5,10,83,4501.264296279539,1000,1000,1.0,ga1
11984,sac,Ant-v5,10,84,4782.451977739509,1000,1000,1.0,ga1
11985,sac,Ant-v5,10,85,356.99067333024885,1000,1000,1.0,ga1
11986,sac,Ant-v5,10,86,5.232886851447612,11,1000,0.011,ga1
11987,sac,Ant-v5,10,87,4587.896946691216,1000,1000,1.0,ga1
11988,sac,Ant-v5,10,88,4846.6784829947255,1000,1000,1.0,ga1
11989,sac,Ant-v5,10,89,4384.060562687441,1000,1000,1.0,ga1
11990,sac,Ant-v5,10,90,4672.889271545716,1000,1000,1.0,ga1
11991,sac,Ant-v5,10,91,4761.812986240308,1000,1000,1.0,ga1
11992,sac,Ant-v5,10,92,4915.934215701371,1000,1000,1.0,ga1
11993,sac,Ant-v5,10,93,4591.910373690425,1000,1000,1.0,ga1
11994,sac,Ant-v5,10,94,4901.091625687144,1000,1000,1.0,ga1
11995,sac,Ant-v5,10,95,4725.941690636347,1000,1000,1.0,ga1
11996,sac,Ant-v5,10,96,4759.398170633933,1000,1000,1.0,ga1
11997,sac,Ant-v5,10,97,4997.323744127685,1000,1000,1.0,ga1
11998,sac,Ant-v5,10,98,4943.208678058612,1000,1000,1.0,ga1
11999,sac,Ant-v5,10,99,4865.774971557101,1000,1000,1.0,ga1
12000,sac,Ant-v5,1,0,3061.2661444077467,1000,1000,1.0,ga2
12001,sac,Ant-v5,1,1,3314.603602164985,999,1000,0.999,ga2
12002,sac,Ant-v5,1,2,1891.7346171248628,574,1000,0.574,ga2
12003,sac,Ant-v5,1,3,1907.0546669997973,592,1000,0.592,ga2
12004,sac,Ant-v5,1,4,2812.353164171147,883,1000,0.883,ga2
12005,sac,Ant-v5,1,5,3344.275547970637,1000,1000,1.0,ga2
12006,sac,Ant-v5,1,6,3363.9070755117823,1000,1000,1.0,ga2
12007,sac,Ant-v5,1,7,219.1361318576381,67,1000,0.067,ga2
12008,sac,Ant-v5,1,8,3456.9188778099697,1000,1000,1.0,ga2
12009,sac,Ant-v5,1,9,1196.3419369806306,1000,1000,1.0,ga2
12010,sac,Ant-v5,1,10,2937.4978939657444,946,1000,0.946,ga2
12011,sac,Ant-v5,1,11,1989.222061354289,639,1000,0.639,ga2
12012,sac,Ant-v5,1,12,3411.396955541315,1000,1000,1.0,ga2
12013,sac,Ant-v5,1,13,3176.654559399751,1000,1000,1.0,ga2
12014,sac,Ant-v5,1,14,1483.4149213685582,1000,1000,1.0,ga2
12015,sac,Ant-v5,1,15,3451.5397489030074,1000,1000,1.0,ga2
12016,sac,Ant-v5,1,16,3182.4586480009107,1000,1000,1.0,ga2
12017,sac,Ant-v5,1,17,3300.071761966279,1000,1000,1.0,ga2
12018,sac,Ant-v5,1,18,2741.38358402514,890,1000,0.89,ga2
12019,sac,Ant-v5,1,19,2867.15446318178,1000,1000,1.0,ga2
12020,sac,Ant-v5,1,20,3501.4033735205394,1000,1000,1.0,ga2
12021,sac,Ant-v5,1,21,1027.0665811520903,1000,1000,1.0,ga2
12022,sac,Ant-v5,1,22,2639.5233242057543,780,1000,0.78,ga2
12023,sac,Ant-v5,1,23,3236.33447640487,1000,1000,1.0,ga2
12024,sac,Ant-v5,1,24,1159.7560308054135,383,1000,0.383,ga2
12025,sac,Ant-v5,1,25,909.4859808570152,1000,1000,1.0,ga2
12026,sac,Ant-v5,1,26,2108.2298450502003,688,1000,0.688,ga2
12027,sac,Ant-v5,1,27,3261.317177243905,1000,1000,1.0,ga2
12028,sac,Ant-v5,1,28,3221.604580889009,1000,1000,1.0,ga2
12029,sac,Ant-v5,1,29,3311.0313759557844,1000,1000,1.0,ga2
12030,sac,Ant-v5,1,30,3059.280508846929,1000,1000,1.0,ga2
12031,sac,Ant-v5,1,31,2532.19995594928,774,1000,0.774,ga2
12032,sac,Ant-v5,1,32,2169.093639950315,681,1000,0.681,ga2
12033,sac,Ant-v5,1,33,3037.8398181180714,1000,1000,1.0,ga2
12034,sac,Ant-v5,1,34,503.29588646573336,169,1000,0.169,ga2
12035,sac,Ant-v5,1,35,636.7627584232167,217,1000,0.217,ga2
12036,sac,Ant-v5,1,36,709.174650168749,221,1000,0.221,ga2
12037,sac,Ant-v5,1,37,3163.800307290289,1000,1000,1.0,ga2
12038,sac,Ant-v5,1,38,1075.7571004109172,339,1000,0.339,ga2
12039,sac,Ant-v5,1,39,95.93309368069956,41,1000,0.041,ga2
12040,sac,Ant-v5,1,40,3239.242111573704,1000,1000,1.0,ga2
12041,sac,Ant-v5,1,41,3189.003662530314,1000,1000,1.0,ga2
12042,sac,Ant-v5,1,42,3295.2384082417407,1000,1000,1.0,ga2
12043,sac,Ant-v5,1,43,7.606312140027361,21,1000,0.021,ga2
12044,sac,Ant-v5,1,44,398.2583238802293,138,1000,0.138,ga2
12045,sac,Ant-v5,1,45,286.65428719992315,98,1000,0.098,ga2
12046,sac,Ant-v5,1,46,3265.890614481545,1000,1000,1.0,ga2
12047,sac,Ant-v5,1,47,3172.5871812537744,1000,1000,1.0,ga2
12048,sac,Ant-v5,1,48,3282.867985548823,1000,1000,1.0,ga2
12049,sac,Ant-v5,1,49,3210.6523345979867,1000,1000,1.0,ga2
12050,sac,Ant-v5,1,50,1095.5955713187032,1000,1000,1.0,ga2
12051,sac,Ant-v5,1,51,3136.0281095963173,1000,1000,1.0,ga2
12052,sac,Ant-v5,1,52,1141.119602572648,376,1000,0.376,ga2
12053,sac,Ant-v5,1,53,3144.3487095056284,1000,1000,1.0,ga2
12054,sac,Ant-v5,1,54,1158.7192107683798,1000,1000,1.0,ga2
12055,sac,Ant-v5,1,55,3280.750671583739,1000,1000,1.0,ga2
12056,sac,Ant-v5,1,56,846.257122486471,1000,1000,1.0,ga2
12057,sac,Ant-v5,1,57,3262.957623683824,1000,1000,1.0,ga2
12058,sac,Ant-v5,1,58,3152.9641929177405,1000,1000,1.0,ga2
12059,sac,Ant-v5,1,59,3097.8315351736123,1000,1000,1.0,ga2
12060,sac,Ant-v5,1,60,3213.076677932868,1000,1000,1.0,ga2
12061,sac,Ant-v5,1,61,3363.596107361825,1000,1000,1.0,ga2
12062,sac,Ant-v5,1,62,1094.909514663566,348,1000,0.348,ga2
12063,sac,Ant-v5,1,63,780.3498248966033,1000,1000,1.0,ga2
12064,sac,Ant-v5,1,64,403.057379855756,146,1000,0.146,ga2
12065,sac,Ant-v5,1,65,1027.2955363841947,1000,1000,1.0,ga2
12066,sac,Ant-v5,1,66,3226.506276048184,1000,1000,1.0,ga2
12067,sac,Ant-v5,1,67,1320.1811019594968,393,1000,0.393,ga2
12068,sac,Ant-v5,1,68,1663.2666626121445,542,1000,0.542,ga2
12069,sac,Ant-v5,1,69,3080.767591752584,1000,1000,1.0,ga2
12070,sac,Ant-v5,1,70,2428.139404010284,732,1000,0.732,ga2
12071,sac,Ant-v5,1,71,3055.657166740424,1000,1000,1.0,ga2
12072,sac,Ant-v5,1,72,3318.9582708580388,1000,1000,1.0,ga2
12073,sac,Ant-v5,1,73,3197.825595886896,1000,1000,1.0,ga2
12074,sac,Ant-v5,1,74,1078.525290638196,357,1000,0.357,ga2
12075,sac,Ant-v5,1,75,1648.5332632601824,1000,1000,1.0,ga2
12076,sac,Ant-v5,1,76,3063.573842183556,1000,1000,1.0,ga2
12077,sac,Ant-v5,1,77,3317.5336443116403,1000,1000,1.0,ga2
12078,sac,Ant-v5,1,78,728.834573310805,1000,1000,1.0,ga2
12079,sac,Ant-v5,1,79,1936.0294048501592,632,1000,0.632,ga2
12080,sac,Ant-v5,1,80,2524.126882767571,766,1000,0.766,ga2
12081,sac,Ant-v5,1,81,3236.35465065588,1000,1000,1.0,ga2
12082,sac,Ant-v5,1,82,3368.572188605615,1000,1000,1.0,ga2
12083,sac,Ant-v5,1,83,81.84473430583583,38,1000,0.038,ga2
12084,sac,Ant-v5,1,84,3358.2337465965998,1000,1000,1.0,ga2
12085,sac,Ant-v5,1,85,3079.836165227588,1000,1000,1.0,ga2
12086,sac,Ant-v5,1,86,3269.950476063847,1000,1000,1.0,ga2
12087,sac,Ant-v5,1,87,754.881774884328,277,1000,0.277,ga2
12088,sac,Ant-v5,1,88,2982.8247079478588,1000,1000,1.0,ga2
12089,sac,Ant-v5,1,89,3296.334937099842,1000,1000,1.0,ga2
12090,sac,Ant-v5,1,90,3308.9184754773,1000,1000,1.0,ga2
12091,sac,Ant-v5,1,91,14.758994959826072,10,1000,0.01,ga2
12092,sac,Ant-v5,1,92,1724.0364993394114,563,1000,0.563,ga2
12093,sac,Ant-v5,1,93,2044.5279272054852,1000,1000,1.0,ga2
12094,sac,Ant-v5,1,94,1653.8351573943053,1000,1000,1.0,ga2
12095,sac,Ant-v5,1,95,3215.175818865013,1000,1000,1.0,ga2
12096,sac,Ant-v5,1,96,3124.4887521076,1000,1000,1.0,ga2
12097,sac,Ant-v5,1,97,2486.308632449215,1000,1000,1.0,ga2
12098,sac,Ant-v5,1,98,3058.481131783353,1000,1000,1.0,ga2
12099,sac,Ant-v5,1,99,547.6684704116901,1000,1000,1.0,ga2
12100,sac,Ant-v5,2,0,4993.711463210127,1000,1000,1.0,ga2
12101,sac,Ant-v5,2,1,4795.757488759856,1000,1000,1.0,ga2
12102,sac,Ant-v5,2,2,5106.69890849218,1000,1000,1.0,ga2
12103,sac,Ant-v5,2,3,5071.764033728786,1000,1000,1.0,ga2
12104,sac,Ant-v5,2,4,5153.385277836871,1000,1000,1.0,ga2
12105,sac,Ant-v5,2,5,4999.356373405071,1000,1000,1.0,ga2
12106,sac,Ant-v5,2,6,4936.546276278814,1000,1000,1.0,ga2
12107,sac,Ant-v5,2,7,5059.552653810344,1000,1000,1.0,ga2
12108,sac,Ant-v5,2,8,4953.8165518474,1000,1000,1.0,ga2
12109,sac,Ant-v5,2,9,1373.1053695359742,313,1000,0.313,ga2
12110,sac,Ant-v5,2,10,4987.6548984376,1000,1000,1.0,ga2
12111,sac,Ant-v5,2,11,5207.576367804807,1000,1000,1.0,ga2
12112,sac,Ant-v5,2,12,5076.597353070655,1000,1000,1.0,ga2
12113,sac,Ant-v5,2,13,728.1935815200832,175,1000,0.175,ga2
