project,algo,run_id,run_name,env_id,seed,exp_name,total_timesteps,episode_index,episodic_return,episode_length,max_episode_steps,duration_rate
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,34,2.6067726880858397,60,1000,0.06
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,35,6.564419228160538,119,1000,0.119
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,36,7.560934805997514,128,1000,0.128
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,37,3.337615991251326,76,1000,0.076
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,38,2.786398747758389,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,39,3.504329661854721,84,1000,0.084
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,40,2.9083821933419425,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,41,4.1052747919479815,78,1000,0.078
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,42,2.4859953585416084,61,1000,0.061
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,43,3.4471015842939647,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,44,3.4431880116150633,75,1000,0.075
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,45,3.029956727955987,65,1000,0.065
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,46,4.5148582743845145,84,1000,0.084
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,47,3.1057751253264976,72,1000,0.072
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,48,3.8379355287441665,86,1000,0.086
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,49,3.4063631130971714,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,50,3.678325630715255,76,1000,0.076
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,51,2.9940680872240035,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,52,2.595839190213807,56,1000,0.056
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,53,3.615443948593888,73,1000,0.073
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,54,5.905397563282028,97,1000,0.097
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,55,4.1902018848289115,79,1000,0.079
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,56,2.9526966176836082,57,1000,0.057
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,57,4.876379105029124,86,1000,0.086
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,58,4.831293759586433,101,1000,0.101
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,59,3.3878896909443093,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,60,2.867204410066383,65,1000,0.065
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,61,1.9960959607232127,50,1000,0.05
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,62,3.606338667296073,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,63,3.171465939178844,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,64,5.772238382950955,96,1000,0.096
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,65,3.909663436429956,84,1000,0.084
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,66,4.8801657166727175,89,1000,0.089
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,67,4.313070141686005,80,1000,0.08
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,68,3.8904081863279507,84,1000,0.084
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,69,3.6867002942466143,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,70,2.8666644964214036,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,71,3.5341692764858257,80,1000,0.08
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,72,3.1016436365448756,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,73,4.103588160212599,86,1000,0.086
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,74,2.7802686519911712,60,1000,0.06
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,75,2.1934179905025304,51,1000,0.051
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,76,3.6264119756394626,69,1000,0.069
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,77,2.671395487803199,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,78,3.9570155771900444,71,1000,0.071
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,79,3.0804433783922756,65,1000,0.065
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,80,4.597148058171483,91,1000,0.091
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,81,2.0731170481125543,47,1000,0.047
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,82,3.385485746192607,64,1000,0.064
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,83,3.196338634913087,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,84,4.388330627267991,88,1000,0.088
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,85,3.2001064713697365,73,1000,0.073
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,86,4.10505814592356,78,1000,0.078
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,87,3.054724886360781,66,1000,0.066
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,88,5.803290181385074,95,1000,0.095
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,89,3.9361586153653376,74,1000,0.074
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,90,4.225037910188004,81,1000,0.081
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,91,3.5563781450465983,75,1000,0.075
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,92,4.406193392103209,77,1000,0.077
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,93,4.170946876643613,74,1000,0.074
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,94,2.4165633300790463,55,1000,0.055
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,95,4.628997743511794,82,1000,0.082
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,96,2.873981664618955,61,1000,0.061
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,97,3.8340047191679583,84,1000,0.084
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,98,2.8881244396966896,59,1000,0.059
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed3_20251203_211600,Hopper-v5__ppo_baseline__3__1764814561,Hopper-v5,3,ppo_baseline,1000000,99,3.6294695717241936,67,1000,0.067
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,0,18.64960980115372,46,1000,0.046
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,1,2.86773116295148,42,1000,0.042
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,2,1.1667779758477375,32,1000,0.032
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,3,0.4045908996194805,27,1000,0.027
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,4,0.2997172752351883,24,1000,0.024
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,5,-0.16334144773256928,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,6,-0.2632265436567241,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,7,-0.08048149153506462,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,8,-0.10409148035882865,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,9,-0.05160619539690958,23,1000,0.023
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,10,-0.16473149783752378,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,11,0.05747664646808981,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,12,-0.24204386891574636,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,13,-0.396274664816307,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,14,-0.1448150069930365,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,15,-0.4082934656769231,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,16,-0.332588302748297,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,17,-0.3917486137983335,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,18,-0.1613089562873837,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,19,-0.23334820952702895,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,20,-0.2623153045475281,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,21,-0.35786205415970584,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,22,-0.2566280366186601,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,23,-0.4504523480795215,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,24,-0.272394262274572,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,25,-0.46198903741132347,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,26,-0.4315992486099088,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,27,-0.44292691087588354,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,28,-0.3404016933788674,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,29,-0.4347848409930988,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,30,-0.07219373403420204,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,31,-0.623654729675978,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,32,-0.4442503994026168,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,33,-0.3930905150018015,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,34,-0.5154079908363869,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,35,-0.4547708743601223,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,36,-0.28937732609417166,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,37,-0.2626011298259721,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,38,-0.544794083587583,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,39,-0.43983785659039754,19,1000,0.019
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,40,-0.4123095534205655,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,41,-0.448047155653243,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,42,-0.5386392739739165,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,43,-0.15940945098774073,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,44,-0.30626141666136114,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,45,-0.338856049033004,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,46,-0.20116646084930898,22,1000,0.022
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,47,-0.5072636194467539,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,48,-0.42133212453394475,21,1000,0.021
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,49,-0.4514257156485625,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,50,-0.4689856714534631,20,1000,0.02
Baseline - PPO - Hopper-v5 - NEW,ppo,ppo_baseline_Hopper-v5_seed4_20251203_215110,Hopper-v5__ppo_baseline__4__1764816672,Hopper-v5,4,ppo_baseline,1000000,51,-0.13533720600282456,22,1000,0.022
